row_id,sample_id,source_index,source_partition,role,label
734,mnist_00808,808,train,model_training,3
735,mnist_00809,809,train,model_training,1
736,mnist_00810,810,train,model_training,6
737,mnist_00811,811,train,model_training,3
738,mnist_00812,812,train,model_training,9
739,mnist_00813,813,train,model_training,2
740,mnist_00814,814,train,model_training,2
741,mnist_00815,815,train,model_training,5
742,mnist_00816,816,train,model_training,6
743,mnist_00817,817,train,model_training,8
744,mnist_00818,818,train,model_training,0
745,mnist_00819,819,train,model_training,7
746,mnist_00820,820,train,model_training,7
747,mnist_00821,821,train,model_training,1
748,mnist_00823,823,train,model_training,8
749,mnist_00825,825,train,model_training,0
750,mnist_00826,826,train,model_training,9
751,mnist_00828,828,train,model_training,4
752,mnist_00829,829,train,model_training,6
753,mnist_00830,830,train,model_training,2
754,mnist_00831,831,train,model_training,8
755,mnist_00832,832,train,model_training,5
756,mnist_00833,833,train,model_training,1
757,mnist_00834,834,train,model_training,4
758,mnist_00835,835,train,model_training,1
759,mnist_00836,836,train,model_training,5
760,mnist_00837,837,train,model_training,5
761,mnist_00838,838,train,model_training,1
762,mnist_00839,839,train,model_training,7
763,mnist_00840,840,train,model_training,3
764,mnist_00841,841,train,model_training,6
765,mnist_00842,842,train,model_training,4
766,mnist_00843,843,train,model_training,3
767,mnist_00844,844,train,model_training,2
768,mnist_00845,845,train,model_training,5
769,mnist_00846,846,train,model_training,6
770,mnist_00847,847,train,model_training,4
771,mnist_00848,848,train,model_training,4
772,mnist_00850,850,train,model_training,4
773,mnist_00851,851,train,model_training,4
774,mnist_00852,852,train,model_training,6
775,mnist_00853,853,train,model_training,7
776,mnist_00854,854,train,model_training,2
777,mnist_00855,855,train,model_training,4
778,mnist_00856,856,train,model_training,3
779,mnist_00857,857,train,model_training,3
780,mnist_00858,858,train,model_training,8
781,mnist_00859,859,train,model_training,0
782,mnist_00860,860,train,model_training,0
783,mnist_00861,861,train,model_training,3
784,mnist_00862,862,train,model_training,2
785,mnist_00863,863,train,model_training,2
786,mnist_00864,864,train,model_training,9
787,mnist_00865,865,train,model_training,8
788,mnist_00866,866,train,model_training,2
789,mnist_00867,867,train,model_training,3
790,mnist_00869,869,train,model_training,0
791,mnist_00870,870,train,model_training,1
792,mnist_00871,871,train,model_training,1
793,mnist_00872,872,train,model_training,0
794,mnist_00873,873,train,model_training,2
795,mnist_00874,874,train,model_training,3
796,mnist_00875,875,train,model_training,3
797,mnist_00876,876,train,model_training,8
798,mnist_00877,877,train,model_training,4
799,mnist_00878,878,train,model_training,3
800,mnist_00879,879,train,model_training,5
801,mnist_00880,880,train,model_training,7
802,mnist_00881,881,train,model_training,6
803,mnist_00882,882,train,model_training,4
804,mnist_00883,883,train,model_training,7
805,mnist_00884,884,train,model_training,7
806,mnist_00885,885,train,model_training,8
807,mnist_00886,886,train,model_training,5
808,mnist_00887,887,train,model_training,9
809,mnist_00888,888,train,model_training,7
810,mnist_00889,889,train,model_training,0
811,mnist_00890,890,train,model_training,3
812,mnist_00891,891,train,model_training,1
813,mnist_00892,892,train,model_training,6
814,mnist_00893,893,train,model_training,2
815,mnist_00894,894,train,model_training,4
816,mnist_00895,895,train,model_training,3
817,mnist_00896,896,train,model_training,4
818,mnist_00897,897,train,model_training,4
819,mnist_00898,898,train,model_training,7
820,mnist_00899,899,train,model_training,5
821,mnist_00900,900,train,model_training,9
822,mnist_00901,901,train,model_training,6
823,mnist_00902,902,train,model_training,9
824,mnist_00903,903,train,model_training,0
825,mnist_00904,904,train,model_training,7
826,mnist_00905,905,train,model_training,1
827,mnist_00906,906,train,model_training,4
828,mnist_00907,907,train,model_training,2
829,mnist_00908,908,train,model_training,7
830,mnist_00909,909,train,model_training,3
831,mnist_00910,910,train,model_training,6
832,mnist_00911,911,train,model_training,7
833,mnist_00912,912,train,model_training,5
834,mnist_00913,913,train,model_training,8
835,mnist_00914,914,train,model_training,4
836,mnist_00915,915,train,model_training,5
837,mnist_00916,916,train,model_training,5
838,mnist_00917,917,train,model_training,2
839,mnist_00918,918,train,model_training,7
840,mnist_00919,919,train,model_training,1
841,mnist_00920,920,train,model_training,1
842,mnist_00921,921,train,model_training,5
843,mnist_00922,922,train,model_training,6
844,mnist_00923,923,train,model_training,8
845,mnist_00924,924,train,model_training,5
846,mnist_00925,925,train,model_training,8
847,mnist_00926,926,train,model_training,4
848,mnist_00927,927,train,model_training,0
849,mnist_00928,928,train,model_training,7
850,mnist_00929,929,train,model_training,9
851,mnist_00930,930,train,model_training,9
852,mnist_00931,931,train,model_training,2
853,mnist_00932,932,train,model_training,9
854,mnist_00933,933,train,model_training,7
855,mnist_00934,934,train,model_training,7
856,mnist_00935,935,train,model_training,8
857,mnist_00936,936,train,model_training,7
858,mnist_00939,939,train,model_training,6
859,mnist_00940,940,train,model_training,9
860,mnist_00941,941,train,model_training,1
861,mnist_00942,942,train,model_training,7
862,mnist_00943,943,train,model_training,0
863,mnist_00944,944,train,model_training,6
864,mnist_00945,945,train,model_training,4
865,mnist_00946,946,train,model_training,2
866,mnist_00947,947,train,model_training,5
867,mnist_00948,948,train,model_training,7
868,mnist_00949,949,train,model_training,0
869,mnist_00950,950,train,model_training,7
870,mnist_00951,951,train,model_training,1
871,mnist_00952,952,train,model_training,0
872,mnist_00953,953,train,model_training,3
873,mnist_00954,954,train,model_training,7
874,mnist_00955,955,train,model_training,6
875,mnist_00956,956,train,model_training,5
876,mnist_00957,957,train,model_training,0
877,mnist_00958,958,train,model_training,6
878,mnist_00959,959,train,model_training,1
879,mnist_00960,960,train,model_training,5
880,mnist_00961,961,train,model_training,1
881,mnist_00962,962,train,model_training,7
882,mnist_00964,964,train,model_training,5
883,mnist_00965,965,train,model_training,0
884,mnist_00966,966,train,model_training,3
885,mnist_00967,967,train,model_training,4
886,mnist_00968,968,train,model_training,7
887,mnist_00969,969,train,model_training,7
888,mnist_00970,970,train,model_training,5
889,mnist_00971,971,train,model_training,7
890,mnist_00972,972,train,model_training,8
891,mnist_00973,973,train,model_training,6
892,mnist_00974,974,train,model_training,9
893,mnist_00975,975,train,model_training,3
894,mnist_00976,976,train,model_training,8
895,mnist_00977,977,train,model_training,6
896,mnist_00978,978,train,model_training,1
897,mnist_00979,979,train,model_training,0
898,mnist_00980,980,train,model_training,9
899,mnist_00981,981,train,model_training,7
900,mnist_00982,982,train,model_training,1
901,mnist_00983,983,train,model_training,3
902,mnist_00984,984,train,model_training,0
903,mnist_00985,985,train,model_training,5
904,mnist_00986,986,train,model_training,6
905,mnist_00987,987,train,model_training,4
906,mnist_00988,988,train,model_training,4
907,mnist_00989,989,train,model_training,2
908,mnist_00992,992,train,model_training,3
909,mnist_00993,993,train,model_training,1
910,mnist_00994,994,train,model_training,7
911,mnist_00995,995,train,model_training,7
912,mnist_00996,996,train,model_training,6
913,mnist_00997,997,train,model_training,0
914,mnist_00998,998,train,model_training,3
915,mnist_00999,999,train,model_training,6
916,mnist_01000,1000,train,model_training,0
917,mnist_01001,1001,train,model_training,7
918,mnist_01002,1002,train,model_training,1
919,mnist_01003,1003,train,model_training,1
920,mnist_01004,1004,train,model_training,4
921,mnist_01005,1005,train,model_training,9
922,mnist_01006,1006,train,model_training,4
923,mnist_01007,1007,train,model_training,3
924,mnist_01008,1008,train,model_training,4
925,mnist_01010,1010,train,model_training,2
926,mnist_01011,1011,train,model_training,2
927,mnist_01012,1012,train,model_training,1
928,mnist_01013,1013,train,model_training,8
929,mnist_01014,1014,train,model_training,7
930,mnist_01015,1015,train,model_training,0
931,mnist_01016,1016,train,model_training,8
932,mnist_01017,1017,train,model_training,1
933,mnist_01018,1018,train,model_training,0
934,mnist_01019,1019,train,model_training,7
935,mnist_01020,1020,train,model_training,6
936,mnist_01021,1021,train,model_training,3
937,mnist_01022,1022,train,model_training,7
938,mnist_01023,1023,train,model_training,7
939,mnist_01024,1024,train,model_training,5
940,mnist_01025,1025,train,model_training,8
941,mnist_01026,1026,train,model_training,8
942,mnist_01027,1027,train,model_training,9
943,mnist_01030,1030,train,model_training,4
944,mnist_01031,1031,train,model_training,1
945,mnist_01032,1032,train,model_training,5
946,mnist_01033,1033,train,model_training,2
947,mnist_01034,1034,train,model_training,2
948,mnist_01035,1035,train,model_training,3
949,mnist_01036,1036,train,model_training,9
950,mnist_01037,1037,train,model_training,4
951,mnist_01038,1038,train,model_training,9
952,mnist_01039,1039,train,model_training,5
953,mnist_01040,1040,train,model_training,0
954,mnist_01041,1041,train,model_training,6
955,mnist_01042,1042,train,model_training,7
956,mnist_01043,1043,train,model_training,7
957,mnist_01044,1044,train,model_training,1
958,mnist_01045,1045,train,model_training,8
959,mnist_01046,1046,train,model_training,0
960,mnist_01047,1047,train,model_training,2
961,mnist_01048,1048,train,model_training,2
962,mnist_01049,1049,train,model_training,0
963,mnist_01051,1051,train,model_training,1
964,mnist_01052,1052,train,model_training,1
965,mnist_01053,1053,train,model_training,2
966,mnist_01055,1055,train,model_training,3
967,mnist_01056,1056,train,model_training,9
968,mnist_01057,1057,train,model_training,7
969,mnist_01058,1058,train,model_training,2
970,mnist_01059,1059,train,model_training,8
971,mnist_01060,1060,train,model_training,1
972,mnist_01061,1061,train,model_training,9
973,mnist_01062,1062,train,model_training,5
974,mnist_01063,1063,train,model_training,8
975,mnist_01064,1064,train,model_training,8
976,mnist_01065,1065,train,model_training,1
977,mnist_01066,1066,train,model_training,9
978,mnist_01067,1067,train,model_training,8
979,mnist_01068,1068,train,model_training,3
980,mnist_01070,1070,train,model_training,6
981,mnist_01074,1074,train,model_training,2
982,mnist_01075,1075,train,model_training,7
983,mnist_01076,1076,train,model_training,0
984,mnist_01077,1077,train,model_training,3
985,mnist_01078,1078,train,model_training,0
986,mnist_01079,1079,train,model_training,4
987,mnist_01080,1080,train,model_training,1
988,mnist_01081,1081,train,model_training,1
989,mnist_01082,1082,train,model_training,7
990,mnist_01084,1084,train,model_training,1
991,mnist_01085,1085,train,model_training,1
992,mnist_01086,1086,train,model_training,8
993,mnist_01087,1087,train,model_training,5
994,mnist_01088,1088,train,model_training,7
995,mnist_01089,1089,train,model_training,5
996,mnist_01090,1090,train,model_training,0
997,mnist_01091,1091,train,model_training,6
998,mnist_01092,1092,train,model_training,6
999,mnist_01093,1093,train,model_training,0
1000,mnist_01094,1094,train,model_training,4
1001,mnist_01095,1095,train,model_training,1
1002,mnist_01096,1096,train,model_training,2
1003,mnist_01097,1097,train,model_training,3
1004,mnist_01098,1098,train,model_training,4
1005,mnist_01100,1100,train,model_training,6
1006,mnist_01101,1101,train,model_training,8
1007,mnist_01103,1103,train,model_training,9
1008,mnist_01104,1104,train,model_training,5
1009,mnist_01105,1105,train,model_training,8
1010,mnist_01106,1106,train,model_training,7
1011,mnist_01107,1107,train,model_training,0
1012,mnist_01108,1108,train,model_training,3
1013,mnist_01109,1109,train,model_training,5
1014,mnist_01110,1110,train,model_training,4
1015,mnist_01111,1111,train,model_training,5
1016,mnist_01112,1112,train,model_training,9
1017,mnist_01113,1113,train,model_training,6
1018,mnist_01114,1114,train,model_training,7
1019,mnist_01115,1115,train,model_training,1
1020,mnist_01116,1116,train,model_training,9
1021,mnist_01118,1118,train,model_training,1
1022,mnist_01119,1119,train,model_training,3
1023,mnist_01120,1120,train,model_training,8
1024,mnist_01121,1121,train,model_training,3
1025,mnist_01122,1122,train,model_training,9
1026,mnist_01123,1123,train,model_training,1
1027,mnist_01124,1124,train,model_training,2
1028,mnist_01125,1125,train,model_training,7
1029,mnist_01126,1126,train,model_training,7
1030,mnist_01127,1127,train,model_training,7
1031,mnist_01128,1128,train,model_training,0
1032,mnist_01129,1129,train,model_training,2
1033,mnist_01130,1130,train,model_training,3
1034,mnist_01131,1131,train,model_training,1
1035,mnist_01132,1132,train,model_training,1
1036,mnist_01133,1133,train,model_training,4
1037,mnist_01135,1135,train,model_training,5
1038,mnist_01136,1136,train,model_training,6
1039,mnist_01137,1137,train,model_training,0
1040,mnist_01138,1138,train,model_training,9
1041,mnist_01140,1140,train,model_training,2
1042,mnist_01141,1141,train,model_training,8
1043,mnist_01142,1142,train,model_training,9
1044,mnist_01143,1143,train,model_training,2
1045,mnist_01144,1144,train,model_training,3
