model_name,model_id,role,candidate_id,sample_id,key_run,label,plaintext_top_1,plaintext_top_2,ckks_top_1,top_two_gap,pairwise_decision_budget,pairwise_observed_error,minimum_cap_required,margin_utilization_cap,certifiable,plaintext_tie,argmax_flip,reserve_policy_pass,reserve_policy_rejection,gap_bin,plaintext_logits,ckks_logits,per_logit_absolute_error
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60176,1,1,1,7,1,7.7218919216023405,3.8609459608011703,8.4678648785141419e-06,2.8080187710752856e-06,0.5,true,false,false,true,false,2,"[-4.25531881514354,7.367473209239911,-3.6041642642456644,-4.421544808296444,-1.4217226035140922,-3.9861984248262776,-2.1457822606965085,-0.35441871236242906,-1.0254813140196797,-4.93029990043061]","[-4.255325917254883,7.367481630466811,-3.604179412372662,-4.421556238855129,-1.4217351370674105,-3.9861749647301083,-2.1457924456344974,-0.35441875900040776,-1.0254818077028727,-4.930294513698222]","[7.102111342582873e-06,8.42122689981295e-06,1.5148126997654998e-05,1.1430558685354697e-05,1.2533553318316848e-05,2.3460096169269917e-05,1.0184937988988452e-05,4.6637978701191685e-08,4.936831929924779e-07,5.3867323881462426e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60176,2,1,1,7,1,7.7218919216023405,3.8609459608011703,3.438829516211328e-05,4.4533510066244877e-06,0.5,true,false,false,true,false,2,"[-4.25531881514354,7.367473209239911,-3.6041642642456644,-4.421544808296444,-1.4217226035140922,-3.9861984248262776,-2.1457822606965085,-0.35441871236242906,-1.0254813140196797,-4.93029990043061]","[-4.255327486662385,7.367461473785463,-3.60417397830921,-4.421556291145047,-1.4217104420946534,-3.9861682660755973,-2.145767890113278,-0.35439605952171516,-1.0254863253413369,-4.9302917815389025]","[8.671518845204673e-06,1.1735454448214e-05,9.71406354555171e-06,1.1482848602639706e-05,1.2161419438827537e-05,3.0158750680353563e-05,1.4370583230505218e-05,2.265284071389928e-05,5.011321657200085e-06,8.118891707376008e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60176,3,1,1,7,1,7.7218919216023405,3.8609459608011703,3.504543690135975e-06,1.0412722874251409e-06,0.5,true,false,false,true,false,2,"[-4.25531881514354,7.367473209239911,-3.6041642642456644,-4.421544808296444,-1.4217226035140922,-3.9861984248262776,-2.1457822606965085,-0.35441871236242906,-1.0254813140196797,-4.93029990043061]","[-4.255323484444298,7.367471734008584,-3.60416248339395,-4.421537004283178,-1.4217302802287934,-3.9861933012910606,-2.1457837344690436,-0.3544207416747919,-1.0254812157936581,-4.930305335029551]","[4.669300757598194e-06,1.475231327319193e-06,1.7808517145390113e-06,7.80401326583302e-06,7.676714701254639e-06,5.123535216977615e-06,1.4737725351210429e-06,2.029312362816782e-06,9.822602153874982e-08,5.434598941533864e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60188,1,0,0,5,0,36.660432649039819,18.33021632451991,7.7861959322966801e-05,3.6560510258412745e-06,0.5,true,false,false,true,false,5,"[37.00917129322958,-23.20522782245694,-3.3541101105816336,-26.815484496244974,-45.160294681684825,0.34873864418975886,-2.397845721081069,-3.516360184450612,-6.177775026687095,-33.98960278269509]","[37.00920398851241,-23.20516489319418,-3.3540953095426924,-26.815532511245507,-45.160229427849686,0.348693477513269,-2.3977343422989215,-3.5163540318919777,-6.177823104995342,-33.989654465751464]","[3.269528283311729e-05,6.292926276074695e-05,1.4801038941136824e-05,4.801500053375207e-05,6.525383513888983e-05,4.516667648984951e-05,0.00011137878214739771,6.152558634120453e-06,4.807830824749004e-05,5.1683056376816694e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60188,2,0,0,5,0,36.660432649039819,18.33021632451991,4.3329739712105741e-05,1.9110936809428889e-06,0.5,true,false,false,true,false,5,"[37.00917129322958,-23.20522782245694,-3.3541101105816336,-26.815484496244974,-45.160294681684825,0.34873864418975886,-2.397845721081069,-3.516360184450612,-6.177775026687095,-33.98960278269509]","[37.00918922395587,-23.2053249670883,-3.3541350424613747,-26.815503451155536,-45.16036079691194,0.3487132451763407,-2.397842930559602,-3.5163362211918456,-6.177734238039699,-33.98961777523142]","[1.7930726293968746e-05,9.714463135779283e-05,2.4931879741174612e-05,1.8954910562030136e-05,6.611522711352791e-05,2.5399013418136995e-05,2.790521466788931e-06,2.3963258766190876e-05,4.078864739565091e-05,1.4992536335967088e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60188,3,0,0,5,0,36.660432649039819,18.33021632451991,2.2555988022032736e-05,9.4370731026977566e-07,0.5,true,false,false,true,false,5,"[37.00917129322958,-23.20522782245694,-3.3541101105816336,-26.815484496244974,-45.160294681684825,0.34873864418975886,-2.397845721081069,-3.516360184450612,-6.177775026687095,-33.98960278269509]","[37.00915156352117,-23.205228936625502,-3.354107792378066,-26.815471992162745,-45.160280667645665,0.3487358179101425,-2.3978631800626955,-3.5163606294462033,-6.177759870025058,-33.989589895346356]","[1.9729708405691326e-05,1.114168561855422e-06,2.318203567330812e-06,1.2504082228304014e-05,1.4014039159349068e-05,2.8262796163414095e-06,1.745898162663906e-05,4.449955914864745e-07,1.515666203655286e-05,1.2887348731283055e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60198,1,4,4,9,4,12.182420872494017,6.0912104362470085,5.3030955868393903e-05,4.353072055500022e-06,0.5,true,false,false,true,false,3,"[-11.734822072393547,-2.939658717498565,-8.837947408960304,-5.051407951164699,14.69321531291954,-7.309539505329396,-7.553779098410707,0.951763835676941,-5.405578958898122,2.5107944404255234]","[-11.734807739721406,-2.9396815933365197,-8.837935744054175,-5.051416939724125,14.693204693882592,-7.309574437471151,-7.553724238427575,0.951745675246829,-5.4055726231433905,2.5107520285066025]","[1.4332672140682234e-05,2.2875837954572376e-05,1.1664906129027486e-05,8.988559425660014e-06,1.0619036947545624e-05,3.49321417552062e-05,5.48599831313723e-05,1.8160430112046377e-05,6.33575473152348e-06,4.241191892084828e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60198,2,4,4,9,4,12.182420872494017,6.0912104362470085,0.00010788355690083407,9.0228042158712242e-06,0.5,true,false,false,true,false,3,"[-11.734822072393547,-2.939658717498565,-8.837947408960304,-5.051407951164699,14.69321531291954,-7.309539505329396,-7.553779098410707,0.951763835676941,-5.405578958898122,2.5107944404255234]","[-11.734844402135831,-2.9396173353778767,-8.837964608649685,-5.051415791936767,14.69332142991161,-7.30960042267084,-7.5537711391074325,0.9517817051111921,-5.405590160370421,2.510796206990354]","[2.2329742284554754e-05,4.138212068838243e-05,1.7199689381186545e-05,7.840772068057333e-06,0.00010611699206997116,6.091734144408889e-05,7.959303274240881e-06,1.7869434251083227e-05,1.1201472299049442e-05,1.7665648308629045e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60198,3,4,4,9,4,12.182420872494017,6.0912104362470085,6.0735286888657924e-05,5.4726598889321313e-06,0.5,true,false,false,true,false,3,"[-11.734822072393547,-2.939658717498565,-8.837947408960304,-5.051407951164699,14.69321531291954,-7.309539505329396,-7.553779098410707,0.951763835676941,-5.405578958898122,2.5107944404255234]","[-11.734846606362467,-2.939705658339121,-8.837955847817307,-5.051412491574398,14.69324836879099,-7.309559924602078,-7.553771952001322,0.9518059820958064,-5.405620502483876,2.5107667610100846]","[2.4533968920437133e-05,4.694084055589798e-05,8.438857003412181e-06,4.540409698883252e-06,3.3055871449860774e-05,2.041927268159327e-05,7.146409385150321e-06,4.2146418865351976e-05,4.154358575370054e-05,2.767941543879715e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60260,1,8,8,2,8,13.772231117369509,6.8861155586847547,0.00018993008798640076,1.3790800224580993e-05,0.5,true,false,false,true,false,3,"[-9.177671171046658,-10.363901991333746,2.050496652347513,-5.1452499396027696,-13.194209498701351,-0.3167192859984205,-9.757797359718193,-11.613654841404143,15.822727769717023,-2.4174954177217667]","[-9.177624424113995,-10.363905094380339,2.0506178950937795,-5.145168600241243,-13.194337660944328,-0.31681026865684675,-9.757773775826156,-11.613647254930022,15.822659082375303,-2.4174874580886487]","[4.6746932662600216e-05,3.103046593011527e-06,0.00012124274626623688,8.133936152621146e-05,0.00012816224297651502,9.098265842627518e-05,2.3583892037493115e-05,7.586474120913067e-06,6.868734172016389e-05,7.959633117948783e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60260,2,8,8,2,8,13.772231117369509,6.8861155586847547,7.884838472227429e-05,5.7251714736932397e-06,0.5,true,false,false,true,false,3,"[-9.177671171046658,-10.363901991333746,2.050496652347513,-5.1452499396027696,-13.194209498701351,-0.3167192859984205,-9.757797359718193,-11.613654841404143,15.822727769717023,-2.4174954177217667]","[-9.177659503825467,-10.363918314669771,2.050455016823417,-5.145292368897723,-13.194205038399547,-0.31667782830406754,-9.757788461342312,-11.613707785642722,15.822764982577649,-2.417487452074921]","[1.166722119094743e-05,1.6323336025081403e-05,4.163552409641724e-05,4.242929495301695e-05,4.460301804343203e-06,4.145769435293101e-05,8.89837588147202e-06,5.294423857904462e-05,3.721286062585705e-05,7.965646845686791e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60260,3,8,8,2,8,13.772231117369509,6.8861155586847547,7.2003390184871563e-05,7.3042144116429854e-06,0.5,true,false,false,true,false,3,"[-9.177671171046658,-10.363901991333746,2.050496652347513,-5.1452499396027696,-13.194209498701351,-0.3167192859984205,-9.757797359718193,-11.613654841404143,15.822727769717023,-2.4174954177217667]","[-9.177633535435106,-10.363817754750185,2.05052187626175,-5.145220478255433,-13.194168524570705,-0.3167207204564314,-9.757785214524086,-11.613649398460662,15.822680990241075,-2.417581868746896]","[3.7635611551678494e-05,8.42365835609371e-05,2.5223914236871536e-05,2.9461347336834365e-05,4.097413064663158e-05,1.4344580109293403e-06,1.2145194107304746e-05,5.442943480815643e-06,4.677947594800003e-05,8.645102512927494e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60289,1,5,5,8,5,2.7730675999540639,1.386533799977032,1.8939017922381396e-05,6.8296272051554468e-06,0.5,true,false,false,true,false,1,"[-6.973239087505745,-9.063626596327337,-6.874364885023556,-3.2959169190694966,-6.711618350492147,5.66620349496052,-2.9946767455031864,-12.045762645303096,2.893135895006456,-2.45577680274932]","[-6.973226796992037,-9.06360544758455,-6.874358178116083,-3.295919184881582,-6.711594374230059,5.666189863789885,-2.9946849769119224,-12.045768973974216,2.8931412028537435,-2.4557619493077167]","[1.2290513708101969e-05,2.1148742787246988e-05,6.706907472953105e-06,2.265812085511243e-06,2.3976262087721523e-05,1.363117063490904e-05,8.231408735959178e-06,6.328671119604223e-06,5.307847287472356e-06,1.485344160334634e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60289,2,5,5,8,5,2.7730675999540639,1.386533799977032,1.7522900870314828e-05,8.6721550538288709e-06,0.5,true,false,false,true,false,1,"[-6.973239087505745,-9.063626596327337,-6.874364885023556,-3.2959169190694966,-6.711618350492147,5.66620349496052,-2.9946767455031864,-12.045762645303096,2.893135895006456,-2.45577680274932]","[-6.973223588693971,-9.063594954666113,-6.874332027348272,-3.295884788435175,-6.711709377034956,5.666219810807983,-2.9947056138941797,-12.045731342566967,2.893137102059863,-2.4557794832919955]","[1.5498811774428134e-05,3.164166122360257e-05,3.285767528371508e-05,3.213063432161434e-05,9.102654280912503e-05,1.6315847463310718e-05,2.8868390993253e-05,3.1302736129390496e-05,1.2070534070041106e-06,2.6805426753817585e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60289,3,5,5,8,5,2.7730675999540639,1.386533799977032,2.016436475793526e-05,7.271501336018381e-06,0.5,true,false,false,true,false,1,"[-6.973239087505745,-9.063626596327337,-6.874364885023556,-3.2959169190694966,-6.711618350492147,5.66620349496052,-2.9946767455031864,-12.045762645303096,2.893135895006456,-2.45577680274932]","[-6.973198089030748,-9.063605203403299,-6.874352061644415,-3.295926013755926,-6.711647143495178,5.666218276812193,-2.9946494585082797,-12.04569748465233,2.8931412775195406,-2.4557843386826903]","[4.099847499716702e-05,2.139292403846582e-05,1.2823379140769475e-05,9.094686429289567e-06,2.879300303071375e-05,1.4781851673362212e-05,2.7286994906727813e-05,6.516065076667132e-05,5.3825130845730484e-06,7.535933370217407e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60326,1,2,2,4,2,0.25401587138454396,0.12700793569227198,1.6319706675815837e-05,6.4246799173859964e-05,0.5,true,false,false,true,false,1,"[-30.078498457155195,7.637386369922891,13.153621010776464,-17.614928936599412,12.89960513939192,-21.079597165873633,5.813932207123696,-5.157446200963739,-14.488315630074556,-31.50514731291125]","[-30.07844911202524,7.6373882148519705,13.153620648083834,-17.61495478006141,12.899589182377873,-21.079556979689098,5.813904271802895,-5.1574180857538785,-14.48825992098075,-31.50507948266165]","[4.934512995546925e-05,1.8449290797306617e-06,3.626926297073396e-07,2.5843461997965278e-05,1.5957014046108497e-05,4.018618453471845e-05,2.7935320801475427e-05,2.8115209860679613e-05,5.5709093805589305e-05,6.783024960199668e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60326,2,2,2,4,2,0.25401587138454396,0.12700793569227198,5.8577516062641166e-05,0.00023060573240308723,0.5,true,false,false,true,false,1,"[-30.078498457155195,7.637386369922891,13.153621010776464,-17.614928936599412,12.89960513939192,-21.079597165873633,5.813932207123696,-5.157446200963739,-14.488315630074556,-31.50514731291125]","[-30.078475099291694,7.637403636649706,13.153594721125142,-17.6148993221679,12.899572851527179,-21.079619337850225,5.813924641274028,-5.157415110881075,-14.488300081524482,-31.50511451736024]","[2.335786350116109e-05,1.7266726815456934e-05,2.6289651321675933e-05,2.9614431511504336e-05,3.228786474096523e-05,2.2171976592488818e-05,7.5658496685448995e-06,3.109008266388713e-05,1.5548550074129253e-05,3.2795551010877944e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60326,3,2,2,4,2,0.25401587138454396,0.12700793569227198,0.0001472461794680413,0.00057967314666386145,0.5,true,false,false,true,false,1,"[-30.078498457155195,7.637386369922891,13.153621010776464,-17.614928936599412,12.89960513939192,-21.079597165873633,5.813932207123696,-5.157446200963739,-14.488315630074556,-31.50514731291125]","[-30.078539115467077,7.637347993976752,13.153552484442542,-17.614879570336292,12.899526419546373,-21.079554127517937,5.813913881204293,-5.157491825893742,-14.488308033341873,-31.505102013951614]","[4.065831188171387e-05,3.83759461390909e-05,6.852633392107066e-05,4.9366263120020903e-05,7.871984554697065e-05,4.303835569530179e-05,1.832591940331696e-05,4.5624930002929887e-05,7.596732682912943e-06,4.529895963756303e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60333,1,5,5,3,5,11.88212751701367,5.9410637585068349,1.2822798983513906e-05,1.6059514828406901e-06,0.5,true,false,false,true,false,3,"[-6.509798347162891,-29.264311608217856,-12.94336586028874,6.2978468770261085,-24.68806908890169,18.179974394039778,-11.327542522844512,-17.957319310543298,6.114454982397949,-0.4998629630571043]","[-6.509814092898612,-29.264304695026958,-12.943383664335306,6.297846613494959,-24.688027732155152,18.179986953307612,-11.327545887615093,-17.957315288763397,6.114461799768906,-0.49984940171308545]","[1.5745735720607e-05,6.913190897961385e-06,1.7804046565927933e-05,2.63531149791163e-07,4.135674653582555e-05,1.2559267833722743e-05,3.3647705812711592e-06,4.021779901108857e-06,6.8173709566465845e-06,1.3561344018864219e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60333,2,5,5,3,5,11.88212751701367,5.9410637585068349,3.5081525151525739e-05,2.9524615942131181e-06,0.5,true,false,false,true,false,3,"[-6.509798347162891,-29.264311608217856,-12.94336586028874,6.2978468770261085,-24.68806908890169,18.179974394039778,-11.327542522844512,-17.957319310543298,6.114454982397949,-0.4998629630571043]","[-6.509833539364613,-29.2643462563633,-12.943383643680786,6.297870496758476,-24.68808046785275,18.179985855832562,-11.32758681367541,-17.957350962203677,6.11445665426748,-0.4998579590000314]","[3.51922017216566e-05,3.464814544429373e-05,1.7783392046055724e-05,2.3619732367308188e-05,1.1378951061402631e-05,1.146179278421755e-05,4.429083089796393e-05,3.165166037888412e-05,1.671869530817105e-06,5.004057072932611e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,configuration_validation,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_60333,3,5,5,3,5,11.88212751701367,5.9410637585068349,2.7248679518088181e-05,4.7629380292480125e-06,0.5,true,false,false,true,false,3,"[-6.509798347162891,-29.264311608217856,-12.94336586028874,6.2978468770261085,-24.68806908890169,18.179974394039778,-11.327542522844512,-17.957319310543298,6.114454982397949,-0.4998629630571043]","[-6.50984790732605,-29.26430845464497,-12.943414739212662,6.297848269071012,-24.688000141703128,18.180000250674393,-11.32756076838995,-17.957340579029818,6.1144233717113154,-0.4998681351284996]","[4.956016315826872e-05,3.153572887271139e-06,4.887892392169135e-05,1.3920449033477666e-06,6.89471985602097e-05,2.5856634614740415e-05,1.8245545438944077e-05,2.1268486520398255e-05,3.161068663359856e-05,5.172071395276312e-06]"
